id,timestamp,amount,type,category,description,account_balance,business_type,tags
TXN-10ECFB8250FC,2026-05-22T12:35:36,486.45,CREDIT,bulk_order,Wholesale order,386964.05,retailer,"sale,peak_day"
TXN-536B934DC774,2026-05-22T13:22:00,2085.56,DEBIT,maintenance,Equipment maintenance,387827.37,retailer,expense
TXN-09817067F84A,2026-05-22T13:22:45,865.04,CREDIT,bulk_order,Bulk purchase - B2B,389334.96,retailer,"sale,peak_day"
TXN-632A635289B6,2026-05-22T13:42:44,10.0,CREDIT,product_sales,Counter sale,390176.67,retailer,"sale,peak_day"
TXN-8C8DE5045776,2026-05-22T13:59:00,571.97,DEBIT,maintenance,AC servicing,390028.77,retailer,expense
TXN-5EF413F8778C,2026-05-22T15:29:37,145.67,CREDIT,online_sales,Shopify order,388064.45,retailer,"sale,peak_day"
TXN-F1345C91B1B6,2026-05-22T15:53:00,115.84,DEBIT,marketing,Facebook Ads,389912.93,retailer,expense
TXN-C52AF2DD36CC,2026-05-22T15:53:15,624.37,CREDIT,online_sales,Online cart,392024.23,retailer,"sale,peak_day"
TXN-026C52A6F7CD,2026-05-22T16:43:37,288.15,CREDIT,online_sales,Website checkout,389623.11,retailer,"sale,peak_day"
TXN-8141D44E9306,2026-05-22T17:07:41,405.52,CREDIT,online_sales,Online cart,387369.57,retailer,"sale,peak_day"
TXN-3AA56C48EE4C,2026-05-22T18:55:23,515.71,CREDIT,online_sales,Website checkout,385616.02,retailer,"sale,peak_day"
TXN-6DF94DAE6F42,2026-05-22T19:27:20,217.66,CREDIT,returns_received,Supplier credit note,385100.31,retailer,"sale,peak_day"
TXN-4B0802BB833E,2026-05-22T19:46:17,348.09,CREDIT,returns_received,Supplier credit note,390524.76,retailer,"sale,peak_day"
TXN-63F428BB8034,2026-05-22T20:52:38,224.55,CREDIT,returns_received,Supplier credit note,385840.57,retailer,"sale,peak_day"
TXN-20A46A2FB4CB,2026-05-23T08:50:16,345.15,CREDIT,returns_received,Supplier credit note,403141.87,retailer,"sale,peak_day"
TXN-3619DC6392EC,2026-05-23T08:51:47,687.32,CREDIT,online_sales,Shopify order,410095.74,retailer,"sale,peak_day"
TXN-9414672794E0,2026-05-23T08:52:49,412.63,CREDIT,bulk_order,Corporate purchase,394901.48,retailer,"sale,peak_day"
TXN-0F731C606D9F,2026-05-23T09:07:00,870.93,DEBIT,inventory_purchase,Stock order #TXN-128C,409224.81,retailer,"expense,inventory_order"
TXN-58EF708C5617,2026-05-23T09:08:40,768.19,CREDIT,online_sales,Shopify order,389145.26,retailer,"sale,peak_day"
TXN-6B16C9B104F6,2026-05-23T09:21:57,376.66,CREDIT,returns_received,Return from vendor,394488.85,retailer,"sale,peak_day"
TXN-DB154B1E0C78,2026-05-23T09:23:54,476.07,CREDIT,returns_received,Return from vendor,406940.33,retailer,"sale,peak_day"
TXN-DD09D23AE1FD,2026-05-23T09:26:32,584.72,CREDIT,bulk_order,Wholesale order,395486.2,retailer,"sale,peak_day"
TXN-6FF0EFA2E603,2026-05-23T09:44:02,76.0,CREDIT,online_sales,Website checkout,399515.16,retailer,"sale,peak_day"
TXN-9F7ADE8C44FA,2026-05-23T09:49:57,160.84,CREDIT,online_sales,Amazon marketplace,399676.0,retailer,"sale,peak_day"
TXN-37F2DAB1F24B,2026-05-23T09:52:48,366.76,CREDIT,product_sales,POS transaction,391985.55,retailer,"sale,peak_day"
TXN-EA23B9B09534,2026-05-23T09:53:34,416.74,CREDIT,product_sales,POS transaction,390417.81,retailer,"sale,peak_day"
TXN-3F7B640D90A1,2026-05-23T10:24:40,493.31,CREDIT,product_sales,Walk-in customer,391305.04,retailer,"sale,peak_day"
TXN-A303AD18903E,2026-05-23T10:24:54,531.86,CREDIT,product_sales,Counter sale,392517.41,retailer,"sale,peak_day"
TXN-F46E3A2C6D6F,2026-05-23T11:13:35,470.66,CREDIT,online_sales,Online cart,406068.78,retailer,"sale,peak_day"
TXN-67B261EAE1D5,2026-05-23T12:00:10,393.92,CREDIT,returns_received,Return from vendor,390811.73,retailer,"sale,peak_day"
TXN-1DB503C79152,2026-05-23T12:11:04,547.02,CREDIT,bulk_order,Wholesale order,408586.96,retailer,"sale,peak_day"
TXN-26C17D42FE9B,2026-05-23T12:15:29,484.96,CREDIT,online_sales,Website checkout,394112.19,retailer,"sale,peak_day"
TXN-BA5438DA9383,2026-05-23T12:54:27,594.35,CREDIT,returns_received,Supplier credit note,405598.12,retailer,"sale,peak_day"
TXN-CDC2841BADE1,2026-05-23T12:58:59,415.82,CREDIT,product_sales,POS transaction,409002.78,retailer,"sale,peak_day"
TXN-0356DF142D43,2026-05-23T13:05:51,227.16,CREDIT,returns_received,Return from vendor,397154.63,retailer,"sale,peak_day"
TXN-06BFD6ACAA20,2026-05-23T13:26:44,473.66,CREDIT,online_sales,Online cart,400149.66,retailer,"sale,peak_day"
TXN-67E83533FE90,2026-05-23T13:29:35,842.45,CREDIT,returns_received,Supplier credit note,396340.98,retailer,"sale,peak_day"
TXN-FCEAFE6C942E,2026-05-23T13:34:52,346.83,CREDIT,product_sales,In-store sales,408039.94,retailer,"sale,peak_day"
TXN-01CE57AF3416,2026-05-23T14:04:44,804.43,CREDIT,online_sales,Shopify order,405003.77,retailer,"sale,peak_day"
TXN-E2916589126D,2026-05-23T14:06:59,745.76,CREDIT,product_sales,Walk-in customer,397900.39,retailer,"sale,peak_day"
TXN-BD9D1CB86FEE,2026-05-23T14:35:48,484.97,CREDIT,returns_received,Return from vendor,390001.07,retailer,"sale,peak_day"
TXN-5406F5242CD1,2026-05-23T14:59:10,752.78,CREDIT,online_sales,Website checkout,407693.11,retailer,"sale,peak_day"
TXN-8BA8C9DE1EC5,2026-05-23T15:20:47,313.75,CREDIT,online_sales,Amazon marketplace,391618.79,retailer,"sale,peak_day"
TXN-69BF2C5293A0,2026-05-23T15:43:39,526.1,CREDIT,product_sales,Counter sale,399439.16,retailer,"sale,peak_day"
TXN-E95EF55AF1F2,2026-05-23T16:12:39,395.48,CREDIT,returns_received,Return from vendor,406464.26,retailer,"sale,peak_day"
TXN-A59EACBFBF71,2026-05-23T16:13:24,379.77,CREDIT,product_sales,In-store sales,400936.05,retailer,"sale,peak_day"
TXN-03D598951ED1,2026-05-23T17:19:25,204.36,CREDIT,product_sales,Counter sale,403346.23,retailer,"sale,peak_day"
TXN-33FE5FF67FC6,2026-05-23T17:49:42,586.49,CREDIT,product_sales,Walk-in customer,396927.47,retailer,"sale,peak_day"
TXN-6D74AD536207,2026-05-23T18:01:53,356.04,CREDIT,returns_received,Supplier credit note,404199.34,retailer,"sale,peak_day"
TXN-B740EC7368CC,2026-05-23T18:04:17,590.62,CREDIT,product_sales,POS transaction,402141.43,retailer,"sale,peak_day"
TXN-4ACD8170E0C1,2026-05-23T18:09:51,35.65,CREDIT,returns_received,Supplier credit note,403381.88,retailer,"sale,peak_day"
TXN-7545D563905F,2026-05-23T18:34:24,622.56,CREDIT,returns_received,Supplier credit note,398913.06,retailer,"sale,peak_day"
TXN-70ADC7CF292A,2026-05-23T18:44:39,461.42,CREDIT,returns_received,Supplier credit note,403843.3,retailer,"sale,peak_day"
TXN-FECCC7ABCA0F,2026-05-23T19:16:35,655.29,CREDIT,returns_received,Return from vendor,402796.72,retailer,"sale,peak_day"
TXN-688924ED6E7D,2026-05-23T19:28:00,370.84,CREDIT,returns_received,Supplier credit note,389516.1,retailer,"sale,peak_day"
TXN-76A9811C0A24,2026-05-23T19:33:41,549.7,CREDIT,online_sales,Amazon marketplace,388377.07,retailer,"sale,peak_day"
TXN-0D772DCF8746,2026-05-23T19:34:11,12.33,CREDIT,bulk_order,Wholesale order,395498.53,retailer,"sale,peak_day"
TXN-3C32DA7CC30A,2026-05-23T19:44:26,665.87,CREDIT,online_sales,Shopify order,393627.23,retailer,"sale,peak_day"
TXN-E3F9756D7C4D,2026-05-23T19:46:25,405.64,CREDIT,returns_received,Supplier credit note,409408.42,retailer,"sale,peak_day"
TXN-2FA9AE513F0C,2026-05-23T19:48:08,614.76,CREDIT,bulk_order,Bulk purchase - B2B,401550.81,retailer,"sale,peak_day"
TXN-F1A91B8CD1BD,2026-05-23T20:13:26,443.95,CREDIT,bulk_order,Corporate purchase,392961.36,retailer,"sale,peak_day"
TXN-8A46F003A1CF,2026-05-23T20:46:42,390.11,CREDIT,returns_received,Supplier credit note,398290.5,retailer,"sale,peak_day"
TXN-8179925E7125,2026-05-23T20:55:47,406.62,CREDIT,product_sales,In-store sales,400556.28,retailer,"sale,peak_day"
TXN-88F4E3CA4114,2026-05-24T08:13:37,290.65,CREDIT,returns_received,Return from vendor,410030.46,retailer,"sale,peak_day"
TXN-C16CFBD164D4,2026-05-24T08:37:30,326.9,CREDIT,bulk_order,Corporate purchase,414408.35,retailer,"sale,peak_day"
TXN-64CA9A3A124F,2026-05-24T09:23:00,878.7,DEBIT,marketing,Print marketing,412686.3,retailer,expense
TXN-C8C4156C5EF3,2026-05-24T10:53:21,587.22,CREDIT,returns_received,Return from vendor,411962.13,retailer,"sale,peak_day"
TXN-D85B9FD7FFB4,2026-05-24T11:13:00,843.35,DEBIT,logistics,Shipping cost,413565.0,retailer,expense
TXN-7B450BAA8271,2026-05-24T13:00:25,665.98,CREDIT,bulk_order,Corporate purchase,410696.44,retailer,"sale,peak_day"
TXN-DD6149A15F3C,2026-05-24T13:21:46,514.98,CREDIT,online_sales,Online cart,413532.2,retailer,"sale,peak_day"
TXN-0643896F542F,2026-05-24T15:45:16,410.29,CREDIT,product_sales,In-store sales,412372.42,retailer,"sale,peak_day"
TXN-8A364D6D47B3,2026-05-24T16:03:10,296.41,CREDIT,returns_received,Supplier credit note,414081.45,retailer,"sale,peak_day"
TXN-53063017423A,2026-05-24T16:30:58,626.45,CREDIT,returns_received,Return from vendor,411374.91,retailer,"sale,peak_day"
TXN-5E7847BC560F,2026-05-24T16:35:36,152.55,CREDIT,returns_received,Supplier credit note,413017.22,retailer,"sale,peak_day"
TXN-658A8B5D24BD,2026-05-24T16:47:56,492.25,CREDIT,product_sales,Counter sale,412864.67,retailer,"sale,peak_day"
TXN-A85E4A87F55F,2026-05-24T18:14:31,252.84,CREDIT,returns_received,Return from vendor,413785.04,retailer,"sale,peak_day"
TXN-289E73A50D4A,2026-05-24T18:46:01,52.02,CREDIT,bulk_order,Bulk purchase - B2B,410748.46,retailer,"sale,peak_day"
TXN-833E9613A918,2026-05-24T19:35:04,515.0,CREDIT,bulk_order,Wholesale order,409739.81,retailer,"sale,peak_day"
TXN-B5AA70E7465D,2026-05-25T08:33:00,803.76,DEBIT,inventory_purchase,Stock order #TXN-A792,419110.47,retailer,"expense,inventory_order"
TXN-F261D4FC34A4,2026-05-25T08:58:58,283.78,CREDIT,returns_received,Return from vendor,414624.25,retailer,sale
TXN-D54DFC91AACA,2026-05-25T09:11:46,358.97,CREDIT,product_sales,Counter sale,420843.99,retailer,sale
TXN-6CEB05F23513,2026-05-25T09:18:17,128.8,CREDIT,online_sales,Online cart,413425.33,retailer,sale
TXN-5B264C40EC08,2026-05-25T09:46:02,679.8,CREDIT,bulk_order,Bulk purchase - B2B,416033.1,retailer,sale
TXN-DD556287904A,2026-05-25T09:55:00,396.79,CREDIT,online_sales,Website checkout,420485.02,retailer,sale
TXN-AF58CB89F6C3,2026-05-25T11:28:41,359.54,CREDIT,returns_received,Return from vendor,418362.45,retailer,sale
TXN-2D418EFD6878,2026-05-25T11:29:41,763.66,CREDIT,product_sales,Walk-in customer,418002.91,retailer,sale
TXN-4AC67B7C8B66,2026-05-25T11:35:20,610.23,CREDIT,online_sales,Website checkout,413296.53,retailer,sale
TXN-94F0C81B674E,2026-05-25T11:47:07,229.52,CREDIT,bulk_order,Corporate purchase,421073.51,retailer,sale
TXN-76A2FBD61EF5,2026-05-25T12:48:09,530.94,CREDIT,product_sales,POS transaction,418893.39,retailer,sale
TXN-8D5C802B75FD,2026-05-25T13:14:32,699.18,CREDIT,bulk_order,Bulk purchase - B2B,420088.23,retailer,sale
TXN-738E9335FA48,2026-05-25T13:18:37,343.68,CREDIT,bulk_order,Wholesale order,413769.01,retailer,sale
TXN-D30679628982,2026-05-25T13:29:45,534.59,CREDIT,online_sales,Online cart,417239.25,retailer,sale
TXN-A54EB52F52D1,2026-05-25T14:09:23,433.3,CREDIT,product_sales,Counter sale,415353.3,retailer,sale
TXN-8B13F2045394,2026-05-25T14:37:00,1159.28,DEBIT,logistics,Last-mile delivery,419914.23,retailer,expense
TXN-A793EAC605AC,2026-05-25T15:57:51,495.66,CREDIT,bulk_order,Corporate purchase,419389.05,retailer,sale
TXN-C1047EF76735,2026-05-25T18:59:00,725.13,DEBIT,logistics,Shipping cost,418385.34,retailer,expense
TXN-B102C8B6B889,2026-05-25T18:59:40,571.46,CREDIT,product_sales,Walk-in customer,414340.47,retailer,sale
TXN-BC78CBF7B204,2026-05-25T19:09:18,671.56,CREDIT,online_sales,Amazon marketplace,416704.66,retailer,sale
TXN-9CA98EF034EA,2026-05-25T19:24:14,295.75,CREDIT,returns_received,Supplier credit note,414920.0,retailer,sale
TXN-73D2326478E6,2026-05-26T08:08:15,277.27,CREDIT,online_sales,Amazon marketplace,420742.19,retailer,sale
TXN-2226B4ECAA4F,2026-05-26T08:12:34,442.85,CREDIT,product_sales,Counter sale,423484.59,retailer,sale
TXN-6C2BC4B2C9FE,2026-05-26T08:13:15,469.73,CREDIT,online_sales,Website checkout,424920.82,retailer,sale
TXN-05C726649B13,2026-05-26T10:26:56,569.0,CREDIT,bulk_order,Wholesale order,423041.74,retailer,sale
TXN-5026BBE906AE,2026-05-26T10:41:00,237.69,DEBIT,marketing,Facebook Ads,424683.13,retailer,expense
TXN-2C5523E83178,2026-05-26T10:48:36,384.69,CREDIT,product_sales,POS transaction,423869.28,retailer,sale
TXN-C64F371A1FFC,2026-05-26T13:15:18,1076.67,CREDIT,returns_received,Return from vendor,421818.86,retailer,sale
TXN-59B1AD3AFA75,2026-05-26T13:18:15,587.1,CREDIT,product_sales,In-store sales,420464.92,retailer,sale
TXN-09EB83027283,2026-05-26T13:41:44,282.48,CREDIT,online_sales,Online cart,422101.34,retailer,sale
TXN-69FCED517EF0,2026-05-26T14:05:00,365.32,CREDIT,returns_received,Supplier credit note,424234.6,retailer,sale
TXN-6F6AC9DBCE49,2026-05-26T14:47:07,371.4,CREDIT,online_sales,Online cart,422472.74,retailer,sale
TXN-8BEFCD467B5D,2026-05-26T16:39:07,66.01,CREDIT,online_sales,Online cart,418451.35,retailer,sale
TXN-56CC52632FC8,2026-05-26T17:29:39,272.11,CREDIT,online_sales,Amazon marketplace,419877.82,retailer,sale
TXN-90ACC524ACAF,2026-05-26T17:55:57,459.72,CREDIT,online_sales,Online cart,419605.71,retailer,sale
TXN-BDDB7E79AE83,2026-05-26T20:03:55,694.64,CREDIT,online_sales,Amazon marketplace,419145.99,retailer,sale
TXN-9364222E534B,2026-05-26T20:19:38,216.49,CREDIT,online_sales,Online cart,424451.09,retailer,sale
TXN-32DAE3A8A829,2026-05-27T08:23:14,523.22,CREDIT,online_sales,Online cart,425861.72,retailer,sale
TXN-AB5BA0A9094E,2026-05-27T10:08:59,603.61,CREDIT,returns_received,Return from vendor,428396.86,retailer,sale
TXN-F0946667A5C0,2026-05-27T10:10:00,1240.55,DEBIT,maintenance,AC servicing,435790.68,retailer,expense
TXN-528B81306A0C,2026-05-27T10:17:20,350.9,CREDIT,bulk_order,Bulk purchase - B2B,431242.52,retailer,sale
TXN-6D8A007FE7D0,2026-05-27T10:31:16,191.51,CREDIT,product_sales,In-store sales,428588.37,retailer,sale
TXN-C555481CCF23,2026-05-27T11:41:24,401.95,CREDIT,returns_received,Return from vendor,433836.11,retailer,sale
TXN-20355DB607E6,2026-05-27T12:10:42,154.24,CREDIT,returns_received,Supplier credit note,436006.4,retailer,sale
TXN-E527BE59A9E1,2026-05-27T12:59:43,231.33,CREDIT,bulk_order,Bulk purchase - B2B,427721.02,retailer,sale
TXN-9B8919E1B9BB,2026-05-27T13:25:33,312.42,CREDIT,returns_received,Supplier credit note,424995.55,retailer,sale
TXN-713694807077,2026-05-27T13:26:08,382.14,CREDIT,returns_received,Return from vendor,437031.23,retailer,sale
TXN-863B5DDDA1EA,2026-05-27T13:47:08,342.95,CREDIT,product_sales,Walk-in customer,425338.5,retailer,sale
TXN-DD4E9184D4DF,2026-05-27T14:10:36,734.88,CREDIT,bulk_order,Bulk purchase - B2B,433157.08,retailer,sale
TXN-3A2A42289834,2026-05-27T14:11:47,492.87,CREDIT,returns_received,Return from vendor,430891.62,retailer,sale
TXN-886B0BFC9933,2026-05-27T14:22:00,526.27,DEBIT,maintenance,Equipment maintenance,435264.41,retailer,expense
TXN-91D2FB1EDBF8,2026-05-27T14:46:49,555.3,CREDIT,returns_received,Supplier credit note,429789.91,retailer,sale
TXN-3AD32BE11F0B,2026-05-27T14:49:42,607.51,CREDIT,returns_received,Supplier credit note,435852.16,retailer,sale
TXN-F1F30DF003C7,2026-05-27T14:56:27,691.65,CREDIT,online_sales,Shopify order,427489.69,retailer,sale
TXN-E2A19454CBEF,2026-05-27T14:57:16,316.03,CREDIT,returns_received,Return from vendor,426177.75,retailer,sale
TXN-3E190AB52592,2026-05-27T15:55:33,642.69,CREDIT,bulk_order,Bulk purchase - B2B,436649.09,retailer,sale
TXN-B8BB155D68BF,2026-05-27T16:25:21,296.41,CREDIT,product_sales,Walk-in customer,431538.93,retailer,sale
TXN-D1CD8E73BB55,2026-05-27T16:32:14,277.08,CREDIT,bulk_order,Corporate purchase,433434.16,retailer,sale
TXN-7576B98FAB2A,2026-05-27T16:34:23,646.24,CREDIT,returns_received,Supplier credit note,429234.61,retailer,sale
TXN-C338B92D1500,2026-05-27T16:43:00,1695.53,DEBIT,utilities,Internet bill,433568.88,retailer,expense
TXN-A7A180736D3A,2026-05-27T17:14:00,73.81,CREDIT,online_sales,Online cart,435244.65,retailer,sale
TXN-2DEA62C23935,2026-05-27T17:47:06,142.05,CREDIT,online_sales,Amazon marketplace,430398.75,retailer,sale
TXN-5D00A3C5761E,2026-05-27T18:35:29,883.27,CREDIT,product_sales,In-store sales,432422.2,retailer,sale
TXN-26FF06986DD5,2026-05-27T18:39:43,410.11,CREDIT,online_sales,Shopify order,434246.22,retailer,sale
TXN-6652B6868621,2026-05-27T19:06:04,372.9,CREDIT,returns_received,Supplier credit note,426550.65,retailer,sale
TXN-32889A84A8A3,2026-05-27T19:42:38,72.23,CREDIT,returns_received,Supplier credit note,427793.25,retailer,sale
TXN-A2D2F3FD3B2E,2026-05-27T19:53:09,437.25,CREDIT,product_sales,In-store sales,430227.16,retailer,sale
TXN-49F51D987D1F,2026-05-27T20:17:10,29.54,CREDIT,product_sales,POS transaction,430256.7,retailer,sale
TXN-2761C2A893A9,2026-05-27T20:23:11,506.59,CREDIT,bulk_order,Wholesale order,434752.81,retailer,sale
TXN-1518B67FC604,2026-05-27T20:25:07,247.39,CREDIT,online_sales,Shopify order,426798.04,retailer,sale
TXN-349BC49F5D76,2026-05-27T20:57:02,418.03,CREDIT,bulk_order,Bulk purchase - B2B,435170.84,retailer,sale
TXN-BF4E738780D5,2026-05-28T08:34:08,24.36,CREDIT,online_sales,Online cart,435485.65,retailer,sale
TXN-32D1B18FA6B0,2026-05-28T09:23:47,190.88,CREDIT,online_sales,Amazon marketplace,435840.95,retailer,sale
TXN-E29A742B7E03,2026-05-28T10:24:18,214.64,CREDIT,bulk_order,Bulk purchase - B2B,434340.46,retailer,sale
TXN-75D47BF460C3,2026-05-28T10:29:57,370.28,CREDIT,online_sales,Online cart,435461.29,retailer,sale
TXN-5DB58C2B134C,2026-05-28T10:54:48,164.42,CREDIT,returns_received,Supplier credit note,435650.07,retailer,sale
TXN-EA6810926AC3,2026-05-28T14:52:00,1297.33,DEBIT,maintenance,AC servicing,434543.62,retailer,expense
TXN-A08B352A3134,2026-05-28T14:53:23,750.55,CREDIT,bulk_order,Bulk purchase - B2B,435091.01,retailer,sale
TXN-D10213CFF055,2026-05-28T17:38:08,556.94,CREDIT,bulk_order,Wholesale order,434125.82,retailer,sale
TXN-8A8881C178EE,2026-05-29T09:45:18,85.13,CREDIT,online_sales,Amazon marketplace,435936.07,retailer,"sale,peak_day"
TXN-E80B72C9D7F4,2026-05-29T11:22:00,463.84,DEBIT,marketing,Google Ads,433771.75,retailer,expense
TXN-79A28D26C270,2026-05-29T13:32:00,86.2,DEBIT,maintenance,Plumbing repair,433685.55,retailer,expense
TXN-8DFB0829EE11,2026-05-29T16:33:00,373.48,DEBIT,marketing,Facebook Ads,434235.59,retailer,expense
TXN-6481A10D15DE,2026-05-29T16:35:00,1327.0,DEBIT,logistics,Shipping cost,434609.07,retailer,expense
TXN-C9937593C675,2026-05-29T18:34:45,275.99,CREDIT,product_sales,Counter sale,434819.61,retailer,"sale,peak_day"
TXN-3AE94FFD238C,2026-05-29T20:09:23,463.84,CREDIT,online_sales,Amazon marketplace,435850.94,retailer,"sale,peak_day"
TXN-CFF6B6D00815,2026-05-29T20:21:43,567.49,CREDIT,bulk_order,Wholesale order,435387.1,retailer,"sale,peak_day"
TXN-DA36359A50E0,2026-05-30T08:48:02,451.62,CREDIT,product_sales,In-store sales,443972.79,retailer,"sale,peak_day"
TXN-CA916872C554,2026-05-30T09:31:24,422.59,CREDIT,product_sales,Counter sale,439736.43,retailer,"sale,peak_day"
TXN-DC253FDC0309,2026-05-30T10:01:59,664.51,CREDIT,product_sales,In-store sales,441465.96,retailer,"sale,peak_day"
TXN-8E0FF3F370B7,2026-05-30T10:51:40,52.9,CREDIT,returns_received,Return from vendor,442817.1,retailer,"sale,peak_day"
TXN-BAA3982A4B6B,2026-05-30T11:33:27,588.0,CREDIT,returns_received,Return from vendor,434286.51,retailer,"sale,peak_day"
TXN-7A9345CAC788,2026-05-30T11:39:20,619.1,CREDIT,online_sales,Amazon marketplace,446324.81,retailer,"sale,peak_day"
TXN-F24B001E88E9,2026-05-30T11:44:58,363.62,CREDIT,returns_received,Supplier credit note,438236.61,retailer,"sale,peak_day"
TXN-2E330F69D022,2026-05-30T11:46:12,305.15,CREDIT,online_sales,Website checkout,436033.01,retailer,"sale,peak_day"
TXN-73264AE5D42A,2026-05-30T12:51:50,582.8,CREDIT,bulk_order,Corporate purchase,440801.45,retailer,"sale,peak_day"
TXN-C9515252F7DD,2026-05-30T12:52:54,334.42,CREDIT,bulk_order,Wholesale order,444846.43,retailer,"sale,peak_day"
TXN-07711E649F0E,2026-05-30T12:53:00,1206.35,DEBIT,marketing,Facebook Ads,445892.65,retailer,expense
TXN-7AAA9E5C6E68,2026-05-30T13:04:56,465.76,CREDIT,returns_received,Return from vendor,444438.55,retailer,"sale,peak_day"
TXN-78C85B8723A2,2026-05-30T13:06:52,46.09,CREDIT,bulk_order,Wholesale order,436632.42,retailer,"sale,peak_day"
TXN-1E3407BC8D3E,2026-05-30T13:17:19,508.55,CREDIT,bulk_order,Corporate purchase,446833.36,retailer,"sale,peak_day"
TXN-507604B4F6C3,2026-05-30T14:08:31,215.33,CREDIT,bulk_order,Bulk purchase - B2B,437872.99,retailer,"sale,peak_day"
TXN-BEC77CD9C29D,2026-05-30T14:10:50,579.92,CREDIT,online_sales,Online cart,442764.2,retailer,"sale,peak_day"
TXN-724C81CFB7E5,2026-05-30T14:30:11,553.32,CREDIT,bulk_order,Bulk purchase - B2B,436586.33,retailer,"sale,peak_day"
TXN-7A33ABF512A7,2026-05-30T15:04:40,12.96,CREDIT,returns_received,Supplier credit note,433698.51,retailer,"sale,peak_day"
TXN-9ECEF58529F9,2026-05-30T15:47:51,684.65,CREDIT,returns_received,Return from vendor,434971.16,retailer,"sale,peak_day"
